# dumped at t=1 ps
°OH^0 -81.9616 29.5902 -719.638
°OH^0 -81.0051 31.0147 -717.615
°OH^0 -82.6026 27.7337 -721.05
°OH^0 -79.759 28.7762 -722.755
°OH^0 -76.6336 27.1078 -724.286
°OH^0 -78.2364 27.7469 -721.244
°OH^0 -77.3515 26.3393 -727.201
°OH^0 -77.4203 25.633 -729.545
°OH^0 -72.991 25.2353 -730.989
°OH^0 -73.6664 25.06 -735.162
°OH^0 -73.5096 23.8869 -734.034
°OH^0 -72.4116 24.024 -736.128
°OH^0 -71.442 23.3007 -738.233
°OH^0 -73.9364 24.0772 -736.984
°OH^0 -70.7298 24.1459 -736.857
°OH^0 -70.6751 24.259 -740.008
°OH^0 -68.8971 21.7345 -739.796
°OH^0 -68.7701 20.9361 -745.362
°OH^0 -63.409 21.2559 -748.698
°OH^0 -64.22 18.9361 -749.398
°OH^0 -64.8472 16.4288 -747.946
°OH^0 -61.374 18.3371 -753.754
°OH^0 -62.7226 15.7646 -756.371
°OH^0 -59.2468 16.3547 -758.196
°OH^0 -60.4829 17.7915 -756.089
°OH^0 -61.1369 16.5156 -759.044
°OH^0 -60.8436 17.7231 -758.816
°OH^0 -62.286 15.8053 -759.023
°OH^0 -60.9509 15.1821 -756.885
°OH^0 -61.0771 14.3398 -765.097
°OH^0 -59.0999 16.3163 -762.81
°OH^0 -60.2369 13.9124 -765.185
°OH^0 -56.1449 14.4457 -764.57
°OH^0 -54.2711 13.4425 -768.214
°OH^0 -53.1301 14.1192 -772.403
°OH^0 -53.8652 13.6795 -770.901
°OH^0 -55.2235 12.4997 -772.123
°OH^0 -53.0762 13.9178 -775.252
°OH^0 -54.2024 12.8186 -774.669
°OH^0 -54.2011 12.3695 -777.485
°OH^0 -51.2529 10.8599 -777.607
°OH^0 -53.1305 9.75844 -781.26
°OH^0 -50.7032 7.91744 -787.697
°OH^0 -48.1966 9.91654 -788.771
°OH^0 -46.826 7.09922 -789.817
°OH^0 -47.982 8.95321 -791.663
°OH^0 -46.371 7.25081 -791.742
°OH^0 -45.2034 8.82717 -792.661
°OH^0 -45.1827 9.0732 -795.355
°OH^0 -46.4096 8.43022 -793.981
°OH^0 -45.3061 6.67628 -796.685
°OH^0 -46.4486 8.10095 -800.782
°OH^0 -41.2575 11.0121 -798.153
°OH^0 -46.7074 6.17418 -798.778
°OH^0 -43.4794 4.3935 -798.566
°OH^0 -43.4614 4.02981 -800.321
°OH^0 -43.1246 4.68618 -802.551
°OH^0 -43.582 4.73644 -803.04
°OH^0 -43.8742 4.54399 -802.994
°OH^0 -45.3072 5.97562 -800.915
°OH^0 -42.7683 3.15359 -804.342
°OH^0 -40.4053 3.34993 -802.466
°OH^0 -41.6901 3.96835 -804.033
°OH^0 -39.0222 3.28515 -805.836
°OH^0 -40.0435 3.69316 -803.762
°OH^0 -41.9048 5.12576 -809.312
°OH^0 -38.8504 3.35885 -811.27
°OH^0 -38.5161 1.42338 -812.232
°OH^0 -37.067 3.64902 -812.065
°OH^0 -37.7244 0.988023 -812.604
°OH^0 -35.9166 0.933794 -814.393
°OH^0 -38.3766 3.07873 -816.089
°OH^0 -33.9499 1.8337 -816.624
°OH^0 -33.9443 3.23608 -813.784
°OH^0 -37.2356 3.52062 -814.242
°OH^0 -38.9653 0.0276912 -816.038
°OH^0 -36.171 1.23093 -812.842
°OH^0 -33.563 0.313715 -817.731
°OH^0 -33.0448 -0.168024 -819.884
°OH^0 -34.4376 0.731222 -822.948
°OH^0 -31.8523 0.161325 -824.431
°OH^0 -31.0309 -1.54833 -823.927
°OH^0 -32.4678 -2.10366 -825.058
°OH^0 -30.4962 -1.05737 -827.302
°OH^0 -31.1419 -0.43399 -830.265
°OH^0 -27.6427 -0.955567 -829.097
°OH^0 -29.0246 -1.91283 -828.42
°OH^0 -29.3003 -1.87941 -831.398
°OH^0 -27.5474 -1.95886 -834.663
°OH^0 -27.5347 -0.60055 -837.901
°OH^0 -27.3076 -2.44588 -838.697
°OH^0 -27.0787 -3.21962 -837.445
°OH^0 -25.5713 -2.87501 -840.954
°OH^0 -23.4335 0.296318 -838.135
°OH^0 -25.1325 -4.45129 -842.729
°OH^0 -24.5166 -4.35899 -845.358
°OH^0 -21.7677 -5.7762 -845.989
°OH^0 -21.3729 -3.93129 -845.257
°OH^0 -23.2013 -4.96836 -849.09
°OH^0 -18.0585 -4.41225 -850.977
°OH^0 -20.2058 -6.12403 -854.174
°OH^0 -14.5019 -4.61358 -854.333
°OH^0 -17.2893 -7.15612 -856.104
°OH^0 -19.2103 -7.00363 -855.164
°OH^0 -17.5056 -6.90102 -857.493
°OH^0 -17.3517 -7.03111 -859.059
°OH^0 -16.0838 -8.44048 -862.437
°OH^0 -15.8375 -7.95145 -860.218
°OH^0 -16.5865 -8.97282 -867.788
°OH^0 -14.8718 -9.95635 -868.256
°OH^0 -18.0458 -4.25828 -878.364
°OH^0 -11.9619 -7.32591 -874.413
°OH^0 -14.842 -6.46673 -879.326
°OH^0 -16.0558 -6.38367 -879.333
°OH^0 -12.9874 -8.39104 -881.899
°OH^0 -16.5908 -7.36401 -879.946
°OH^0 -15.5459 -6.92812 -887.366
°OH^0 -14.1651 -7.3553 -889.893
°OH^0 -16.7488 -5.31819 -889.817
°OH^0 -15.0372 -6.80533 -888.32
°OH^0 -15.9998 -6.44578 -892.634
°OH^0 -14.9929 -10.0649 -894.108
°OH^0 -14.879 -5.11329 -893.981
°OH^0 -14.4253 -7.29695 -894.756
°OH^0 -14.4613 -8.85404 -895.277
°OH^0 -15.5937 -7.06484 -897.661
°OH^0 -14.9323 -4.81825 -895.41
°OH^0 -15.4419 -6.72251 -895.42
°OH^0 -14.7489 -7.84638 -898.365
°OH^0 -14.5465 -6.47877 -901.35
°OH^0 -14.172 -9.08132 -903.626
°OH^0 -14.0827 -7.8744 -907.478
°OH^0 -16.8914 -7.85941 -910.68
°OH^0 -17.0639 -5.57666 -908.649
°OH^0 -13.0073 -4.93915 -912.55
°OH^0 -15.7449 -6.89258 -915.28
°OH^0 -13.7781 -7.16124 -919.071
°OH^0 -14.0523 -7.2752 -918.721
°OH^0 -15.0756 -5.73537 -916.46
°OH^0 -14.5445 -5.8738 -923.194
°OH^0 -14.8614 -3.16543 -924.128
°OH^0 -15.1923 -6.31755 -926.647
°OH^0 -14.9862 -4.38184 -923.315
°OH^0 -15.8015 -7.21395 -921.953
°OH^0 -15.5519 -5.922 -925.806
°OH^0 -13.9863 -6.16169 -924.576
°OH^0 -16.3811 -5.46344 -923.415
°OH^0 -16.7578 -6.3504 -927.701
°OH^0 -14.1662 -4.9745 -928.861
°OH^0 -15.5005 -8.63501 -926.507
°OH^0 -14.8274 -7.45277 -931.103
°OH^0 -14.803 -6.11035 -935.498
°OH^0 -15.6822 -6.43602 -933.592
°OH^0 -16.3119 -7.47979 -934.125
°OH^0 -15.2131 -5.32984 -935.939
°OH^0 -7.68494 -3.03336 -937.28
°OH^0 -17.0092 -4.8211 -935.299
°OH^0 -17.2503 -4.40477 -937.018
°OH^0 -17.3126 -4.25464 -941.994
°OH^0 -16.3137 -3.42214 -940.676
°OH^0 -13.6685 -5.9998 -944.254
°OH^0 -13.3511 -4.19685 -947.699
°OH^0 -14.7384 -3.80296 -949.533
°OH^0 -14.7521 -4.24228 -949.738
°OH^0 -13.9961 -5.62271 -950.611
°OH^0 -14.2303 -5.95544 -953.592
°OH^0 -16.5463 -5.4587 -953.268
°OH^0 -15.7506 -6.85309 -952.92
°OH^0 -17.5417 -0.608167 -952.203
°OH^0 -13.8996 -4.34779 -957.254
°OH^0 -14.9115 -1.9716 -957.75
°OH^0 -13.6407 -3.6551 -959.797
°OH^0 -19.4842 -6.18185 -960.09
°OH^0 -13.3351 -4.11665 -961.667
°OH^0 -13.1437 -3.71242 -962.402
°OH^0 -12.8684 -3.57599 -966.679
°OH^0 -14.2857 -4.05844 -967.786
°OH^0 -13.7489 -4.04105 -967.667
°OH^0 -15.8104 -7.23766 -969.056
°OH^0 -15.8942 -1.72543 -970.094
°OH^0 -14.0885 -4.47007 -970.606
°OH^0 -15.505 -5.38232 -974.18
°OH^0 -14.8716 -2.09113 -979.44
°OH^0 -15.523 -2.97231 -978.703
°OH^0 -19.1195 0.811011 -979.984
°OH^0 -14.2081 -1.98183 -982.115
°OH^0 -13.3466 -5.32615 -985.484
°OH^0 -15.072 -3.29331 -988.78
°OH^0 -11.8686 -5.31554 -985.277
°OH^0 -14.6703 -3.37658 -986.521
°OH^0 -12.9379 -2.60626 -994.342
°OH^0 -14.481 -1.18106 -997.048
°OH^0 -15.7222 -2.92369 -995.895
°OH^0 -12.0187 -1.51511 -996.808
°OH^0 -14.854 -1.50034 -996.726
°OH^0 -13.2945 -1.88656 -1000
°OH^0 -13.0424 -3.81726 -1000.38
°OH^0 -14.0608 -0.0112066 -1007.75
°OH^0 -12.971 -0.280113 -1007.02
°OH^0 -15.449 -2.06047 -1009.87
°OH^0 -14.335 -0.576154 -1008.37
°OH^0 -12.9396 -1.7476 -1013.94
°OH^0 -14.3168 -4.62869 -1015.06
°OH^0 -13.4884 0.0108604 -1022.35
°OH^0 -12.563 -1.70547 -1033.64
°OH^0 -14.0709 -5.56205 -1033.66
°OH^0 -7.14245 4.8084 -1036.86
°OH^0 -14.9276 -1.80505 -1036.88
°OH^0 -13.8962 -0.441967 -1037.46
°OH^0 -13.8497 -0.894401 -1040.04
°OH^0 -11.433 -3.27729 -1040.87
°OH^0 -11.8847 1.12425 -1043.46
°OH^0 -11.7165 -3.34427 -1044.53
°OH^0 -14.8963 -0.0711287 -1043.46
°OH^0 -15.0573 -2.24364 -1045.43
°OH^0 -14.2159 -5.06374 -1048.09
°OH^0 -12.408 -0.223947 -1047.85
°OH^0 -11.7016 -0.469229 -1048.87
°OH^0 -11.5696 -1.42617 -1051.64
°OH^0 -13.6645 -2.32532 -1057.42
°OH^0 -12.1304 -1.83967 -1058.68
°OH^0 -12.5383 -1.93591 -1066.84
°OH^0 -12.6616 -2.30949 -1066.02
°OH^0 -11.6566 -1.12363 -1067.82
°OH^0 -12.8374 -1.4955 -1066.74
°OH^0 -15.4266 -2.7732 -1074.35
°OH^0 -10.354 -2.09634 -1073.29
°OH^0 -11.4449 0.297614 -1072.25
°OH^0 -12.5892 -2.73157 -1075.68
°OH^0 -16.3347 -0.345023 -1076.82
°OH^0 -13.3429 -1.72994 -1078.24
°OH^0 -10.9975 -0.566742 -1076.36
°OH^0 -12.0417 0.913056 -1079.64
°OH^0 -11.2811 0.764961 -1078.17
°OH^0 -14.1641 -0.982875 -1080.5
°OH^0 -11.763 2.45454 -1087.3
°OH^0 -9.89061 0.484917 -1092.69
°OH^0 -10.9874 -0.386558 -1092.79
°OH^0 -11.231 0.646791 -1093.41
°OH^0 -10.8825 1.71278 -1097
°OH^0 -10.1129 -0.236462 -1101.51
°OH^0 -9.40471 -1.18165 -1104.22
°OH^0 -9.14983 -2.01284 -1109.55
°OH^0 -10.8416 -2.95847 -1109.32
°OH^0 -13.9453 2.19637 -1118.43
°OH^0 -9.52381 1.57382 -1121
°OH^0 -11.3489 -0.363889 -1122.52
°OH^0 -11.0291 3.02669 -1120.91
°OH^0 -8.44094 0.326847 -1126.47
°OH^0 -10.0444 0.117689 -1124.39
°OH^0 -13.857 -1.62113 -1135.23
°OH^0 -10.1109 1.30178 -1135.39
°OH^0 -11.4019 0.702533 -1134.44
°OH^0 -10.7313 -0.86457 -1135.83
°OH^0 -7.32238 3.14926 -1134.8
°OH^0 -9.4855 1.64045 -1135.82
°OH^0 -11.0826 -1.11247 -1136.71
°OH^0 -11.8925 0.559155 -1140.75
°OH^0 -11.2178 0.0861259 -1150.6
°OH^0 -8.58312 2.36419 -1152.51
°OH^0 -8.19995 0.584647 -1154.04
°OH^0 -10.5876 2.03821 -1151.08
°OH^0 -8.73166 1.68163 -1157.08
°OH^0 -10.8129 0.882461 -1156.59
°OH^0 -8.8586 0.94209 -1157.89
°OH^0 -9.86965 0.548854 -1160
°OH^0 -9.37884 1.93386 -1158.88
°OH^0 -9.72704 1.48604 -1158.13
°OH^0 -8.89787 2.10384 -1165.69
°OH^0 -11.3504 1.67192 -1164.05
°OH^0 -10.6939 4.24056 -1165.22
°OH^0 -10.5931 2.19882 -1170.21
°OH^0 -7.52319 1.31482 -1168.29
°OH^0 -9.98887 0.450547 -1168.95
°OH^0 -8.14221 0.352637 -1169.86
°OH^0 -7.26047 2.67203 -1182.79
°OH^0 -7.77154 1.3693 -1182.61
°OH^0 -9.42883 2.97826 -1182.9
°OH^0 -8.25224 3.65073 -1183.98
°OH^0 -8.16632 0.00951227 -1186.67
°OH^0 -10.2033 1.64766 -1187.16
°OH^0 -8.39196 0.899517 -1186.4
°OH^0 -9.91725 2.81151 -1188.63
°OH^0 -10.8972 3.49571 -1193.04
°OH^0 -9.61324 1.67589 -1193.2
°OH^0 -8.40466 2.76104 -1193.05
°OH^0 -10.3788 0.481842 -1195.54
°OH^0 -10.821 0.765353 -1196.17
°OH^0 -10.0463 2.3028 -1197.82
°OH^0 -8.35913 3.30464 -1199.97
°OH^0 -8.50587 2.57106 -1209.65
°OH^0 -7.14603 4.63365 -1207.79
°OH^0 -7.04374 1.81018 -1209.54
°OH^0 -7.9719 2.9982 -1209.89
°OH^0 -6.44324 1.36735 -1211.17
°OH^0 -9.93176 1.04433 -1210.32
°OH^0 -6.37312 0.121483 -1211.41
°OH^0 -10.9703 1.50751 -1211.69
°OH^0 -8.10108 -0.4166 -1210.2
°OH^0 -8.35877 3.83383 -1211.49
°OH^0 -7.78763 2.56843 -1215.1
°OH^0 -7.85902 2.2385 -1214.76
°OH^0 -6.87302 0.343084 -1215.11
°OH^0 -6.63611 1.86887 -1216.57
°OH^0 -7.56887 3.43802 -1214.7
°OH^0 -9.81229 3.84462 -1214.82
°OH^0 -6.61422 2.27218 -1218.37
°OH^0 -8.14686 1.85298 -1221.49
°OH^0 -8.31553 1.6704 -1220.37
°OH^0 -8.76266 3.50236 -1222.01
°OH^0 -7.27718 3.40919 -1222.56
°OH^0 -7.30805 3.04143 -1225.23
°OH^0 -8.98423 2.44999 -1226.27
°OH^0 -7.16373 1.56194 -1226.42
°OH^0 -8.15102 4.12773 -1231.27
°OH^0 -8.83242 -0.366069 -1231.52
°OH^0 -6.54556 3.51387 -1234.17
°OH^0 -6.41983 3.28282 -1233.85
°OH^0 -8.72404 -0.291248 -1234.35
°OH^0 -6.84416 2.77007 -1237.66
°OH^0 -9.69048 2.79842 -1237.77
°OH^0 -7.69264 1.683 -1235.8
°OH^0 -7.44085 3.14012 -1238.87
°OH^0 -9.20525 1.10968 -1240.7
°OH^0 -10.9364 2.23195 -1242.57
°OH^0 -7.95478 4.78898 -1238.94
°OH^0 -6.77604 0.110053 -1251.48
°OH^0 -7.109 2.92779 -1252.67
°OH^0 -4.9555 -3.09429 -1253.69
°OH^0 -7.81537 2.71271 -1261.26
°OH^0 -7.77858 1.33443 -1262.44
°OH^0 -3.55557 2.78003 -1264.07
°OH^0 -7.17229 3.83417 -1263.13
°OH^0 -5.5829 1.58743 -1266.07
°OH^0 -6.56427 2.34037 -1268.92
°OH^0 -6.87039 3.13871 -1267.48
°OH^0 -8.88491 2.75122 -1271.39
°OH^0 -6.9662 1.36178 -1271.08
°OH^0 -5.07981 0.88346 -1272.01
°OH^0 -5.9152 1.68443 -1270.28
°OH^0 -5.60622 2.20941 -1276.58
°OH^0 -6.40813 2.02414 -1276.87
°OH^0 -5.99132 4.3005 -1280.93
°OH^0 -6.25432 2.63193 -1284.07
°OH^0 -6.62089 5.27799 -1283.74
°OH^0 -6.00194 2.60521 -1291.99
°OH^0 -7.68869 4.03739 -1291.86
°OH^0 -5.2384 2.00794 -1289.79
°OH^0 -5.38827 1.25028 -1292.69
°OH^0 -5.50906 1.16035 -1292.74
°OH^0 -8.65889 2.34495 -1295.09
°OH^0 -5.65872 2.9213 -1295.8
°OH^0 -6.08712 1.61817 -1294.36
°OH^0 -5.57372 3.89292 -1295.97
°OH^0 -6.2954 1.6527 -1300.98
°OH^0 -3.28495 0.226238 -1301.07
°OH^0 -5.44949 1.73663 -1306.31
°OH^0 -5.11634 2.97491 -1304.59
°OH^0 -3.14083 1.09224 -1308.39
°OH^0 -7.76301 -0.492278 -1310.15
°OH^0 -8.50428 2.19885 -1309.73
°OH^0 -6.14688 2.20694 -1312.06
°OH^0 -6.42263 2.86408 -1322.31
°OH^0 -7.21663 1.32028 -1323.74
°OH^0 -6.815 2.04241 -1325.42
°OH^0 -3.41592 2.74915 -1327.17
°OH^0 -6.11968 2.01805 -1332.61
°OH^0 -4.85891 2.50356 -1331.56
°OH^0 -2.98879 0.948103 -1333.22
°OH^0 -2.95915 -1.85413 -1332.74
°OH^0 -6.12518 1.05745 -1334.92
°OH^0 -3.99154 2.71472 -1333.91
°OH^0 -5.49449 3.25781 -1339
°OH^0 -6.02896 2.96702 -1343.36
°OH^0 -3.97461 0.274147 -1344.62
°OH^0 -5.6363 -0.0874717 -1350.61
°OH^0 -5.65543 3.45131 -1348.38
°OH^0 -2.45242 3.69702 -1357.98
°OH^0 -3.47018 -0.886655 -1358.13
°OH^0 -10.2571 -1.04585 -1355.65
°OH^0 -7.6805 1.97059 -1358.83
°OH^0 -5.39795 -2.05093 -1360.64
°OH^0 -4.21887 0.893888 -1367.43
°OH^0 -2.08405 -0.0189536 -1369.18
°OH^0 -3.39346 4.73548 -1368.48
°OH^0 -5.32257 1.39383 -1366.5
°OH^0 -2.38377 0.272149 -1373.07
°OH^0 -3.26009 3.45561 -1371.71
°OH^0 -5.03297 2.14563 -1375.57
°OH^0 -1.01557 2.34302 -1377.96
°OH^0 -2.23479 1.56129 -1380.68
°OH^0 -4.48528 1.75255 -1382.68
°OH^0 -3.29603 -0.482842 -1380.37
°OH^0 -4.01958 0.685132 -1383.18
°OH^0 -5.62555 -1.44175 -1384.75
°OH^0 -5.67745 -0.599413 -1387.62
°OH^0 -2.77199 -2.96911 -1387.13
°OH^0 -2.82365 -0.657605 -1391.37
°OH^0 -4.12748 2.08981 -1394.43
°OH^0 -1.91521 -1.05827 -1396.62
°OH^0 -2.46224 0.122694 -1393.51
°OH^0 -3.22447 0.266132 -1396.66
°OH^0 -4.48153 0.174781 -1401.72
°OH^0 -4.78867 0.855615 -1403.68
°OH^0 -3.12673 0.278486 -1401.81
°OH^0 -1.40007 0.862808 -1403.5
°OH^0 -2.46941 0.856061 -1402.32
°OH^0 -4.31546 2.16579 -1406.06
°OH^0 -3.14682 1.57873 -1405.7
°OH^0 -2.57251 0.642861 -1417.71
°OH^0 -4.77474 0.392145 -1421.59
°OH^0 -0.570892 0.418681 -1421.91
°OH^0 -3.72195 0.559509 -1419.88
°OH^0 -0.744158 0.991954 -1422.57
°OH^0 -0.280915 -0.442073 -1427.53
°OH^0 -1.81185 -0.472424 -1425.91
°OH^0 -4.10094 1.21511 -1432.78
°OH^0 2.85546 -1.98207 -1436.4
°OH^0 -1.31528 1.41822 -1438.22
°OH^0 3.67357 3.76516 -1436.77
°OH^0 -2.73996 -1.63361 -1435.66
°OH^0 1.33735 -0.344872 -1440.82
°OH^0 -1.31775 -0.533697 -1441.43
°OH^0 -1.46712 1.68771 -1439.65
°OH^0 -0.130006 0.834611 -1440.3
°OH^0 -1.64114 2.20297 -1444.28
°OH^0 3.11093 0.0834352 -1444.17
°OH^0 -0.384583 0.360408 -1442
°OH^0 -0.233408 0.826633 -1449.1
°OH^0 -2.00242 -0.0316312 -1447.64
°OH^0 -1.82657 1.03321 -1451.59
°OH^0 -1.16573 -1.03543 -1449.69
°OH^0 -1.9732 -1.13959 -1448.96
°OH^0 -0.429706 0.421274 -1452.24
°OH^0 -0.747901 -0.255208 -1453.61
°OH^0 -0.042969 -1.34224 -1453.55
°OH^0 -0.270112 1.25913 -1456.74
°OH^0 -2.10446 1.49696 -1453.64
°OH^0 -0.311623 1.16185 -1458.95
°OH^0 -3.88913 0.411298 -1458.58
°OH^0 -1.83412 -1.57318 -1458.55
°OH^0 0.161964 0.124651 -1468.87
°OH^0 -0.434788 1.65571 -1470.12
°OH^0 -1.15664 2.43848 -1471.51
°OH^0 0.540106 1.75336 -1472.96
°OH^0 0.786417 1.15059 -1477.14
°OH^0 0.500083 -0.405228 -1478.19
°OH^0 -0.806495 1.81087 -1477.63
°OH^0 -0.0100995 0.472204 -1478.62
°OH^0 -0.204221 -0.940816 -1479.67
°OH^0 0.609223 1.13973 -1482.12
°OH^0 -2.18842 -0.682309 -1483.49
°OH^0 -0.45539 -0.61128 -1483.68
°OH^0 -0.0517714 0.187739 -1482.64
°OH^0 -1.54406 0.0573353 -1484.89
°OH^0 2.12169 -1.74665 -1485.2
°OH^0 0.949219 3.3518 -1485.44
°OH^0 1.0785 1.34986 -1490.86
°OH^0 -1.72095 -2.6744 -1490.75
°OH^0 -0.261934 0.587203 -1493.46
°OH^0 -2.61449 1.82081 -1333.44
°OH^0 -7.38511 1.55944 -1213.88
°OH^0 -10.4216 1.49455 -1145.42
°OH^0 -14.0355 -6.27652 -875.059
°OH^0 -104.104 43.8618 -677.886
°OH^0 -331.994 193.81 -358.677
°OH^0 -513.373 265.787 -478.62
°OH^0 -510.627 269.242 -480.156
°OH^0 -366.229 203.035 -353.327
°OH^0 -337.288 191.264 -358.626
°OH^0 -325.534 183.98 -370.223
°OH^0 -318.822 180.342 -379.561
°OH^0 -315.81 177.611 -378.342
°OH^0 -312.929 176.083 -380.392
°OH^0 -283.216 158.495 -425.697
°OH^0 -263.261 143.598 -453.476
°OH^0 -242.587 126.49 -480.929
°OH^0 -228.609 116.805 -502.131
°OH^0 -150.2 69.5888 -601.98
°OH^0 -144.33 65.26 -619.9
°OH^0 -134.979 63.8185 -625.836
°OH^0 -123.303 57.9537 -645.343
°OH^0 -119.84 53.6162 -643.783
°OH^0 -107.074 45.6125 -674.045
°OH^0 -104.478 45.1353 -682.718
°OH^0 -93.2187 39.691 -699.785
°OH^0 -84.0571 32.9892 -716.047
°OH^0 -58.882 14.4538 -757.726
°OH^0 -48.541 7.13912 -789.624
°OH^0 -44.3001 5.5536 -799.04
°OH^0 -35.816 1.29112 -813.453
°OH^0 -33.0805 -2.37972 -823.29
°OH^0 -18.6139 -7.37789 -853.401
°OH^0 -14.7142 -3.41749 -980.575
°OH^0 -11.8774 -0.480858 -1096.71
°OH^0 -14.1374 0.818326 -1109.12
°OH^0 -10.5738 -1.01697 -1103.81
°OH^0 -9.62935 2.31713 -1194.03
°OH^0 -9.18613 1.36274 -1210.09
°OH^0 -5.44807 5.76027 -1216.36
°OH^0 -7.31304 2.97446 -1238.57
°OH^0 -7.41552 3.06431 -1274.61
°OH^0 -7.81865 0.0684052 -1283.59
°OH^0 -6.5384 2.15651 -1312.42
°OH^0 -3.85394 1.67231 -1371.81
°OH^0 -1.98939 0.195847 -1396.27
°OH^0 -0.915374 -1.34638 -1403.39
°OH^0 -1.26266 -0.647909 -1456.39
°OH^0 -1.71017 0.445416 -1464.34
°OH^0 1.99203 0.997807 -1486.83
°OH^0 -2.27077 1.71155 -1402.29
°OH^0 -3.71804 3.29366 -1367.39
°OH^0 -4.70095 2.9894 -1297.18
°OH^0 -6.86125 7.25235 -1273.13
°OH^0 -15.7768 -2.52501 -1056.03
°OH^0 -11.7594 -1.63535 -953.849
°OH^0 -16.2219 -6.95581 -902.433
°OH^0 -48.4209 6.45657 -785.04
°OH^0 -247.724 134.177 -472.691
°OH^0 -438.463 238.889 -386.357
°OH^0 -408.843 218.691 -359.275
°OH^0 -325.627 187.495 -368.578
°OH^0 -309.499 171.635 -389.892
°OH^0 -294.324 165.6 -409.584
°OH^0 -274.1 151.577 -436.257
°OH^0 -263.057 146.698 -449.376
°OH^0 -244.442 133.354 -477.443
°OH^0 -225.987 113.494 -506.574
°OH^0 -190.574 94.6289 -549.905
°OH^0 -167.531 85.5421 -580.757
°OH^0 -150.312 75.7746 -609.547
°OH^0 -59.575 15.5522 -764.065
°OH^0 -52.3548 12.2986 -776.344
°OH^0 -40.0202 5.98237 -806.981
°OH^0 -38.287 2.80641 -810.85
°OH^0 -27.1469 -1.95237 -835.658
°OH^0 -23.3674 -1.59302 -837.718
°OH^0 -15.1271 -6.65702 -865.893
°OH^0 -16.4887 -7.29248 -889.188
°OH^0 -16.0931 -7.8705 -903.126
°OH^0 -16.0736 -6.85244 -917.897
°OH^0 -14.2888 -6.38759 -948.79
°OH^0 -15.154 -5.59666 -959.408
°OH^0 -14.8337 -3.71251 -975.857
°OH^0 -15.2054 1.10171 -1004.98
°OH^0 -14.5293 -2.64918 -1009.33
°OH^0 -8.8322 1.52163 -1162.33
°OH^0 -4.79707 2.60437 -1294.07
°OH^0 -6.52017 5.3854 -1304.71
°OH^0 -3.89956 1.05185 -1348.43
°OH^0 -4.78163 1.3625 -1356.22
°OH^0 -4.56956 2.78589 -1360.09
°OH^0 -4.07171 0.126778 -1375.26
°OH^0 -3.87808 2.4423 -1408.85
°OH^0 -1.59941 -1.18568 -1419.1
°OH^0 -0.193972 -0.811758 -1463.82
°OH^0 -0.603061 -0.130608 -1478.92
°OH^0 -0.832428 -2.59055 -1480.39
°OH^0 -5.57897 -2.022 -1465.11
°OH^0 -6.30563 1.4331 -1431.55
°OH^0 -5.4302 2.42177 -1376.32
°OH^0 2.36697 1.70087 -1368.63
°OH^0 -4.08002 -0.0823184 -1358.71
°OH^0 -5.71565 0.604872 -1297.34
°OH^0 -8.74989 1.27307 -1295.47
°OH^0 -6.36832 2.91681 -1288.17
°OH^0 -8.14719 2.60192 -1285.38
°OH^0 -5.65889 0.200591 -1277.06
°OH^0 -10.4521 0.995684 -1265.7
°OH^0 -9.68673 0.952505 -1261.72
°OH^0 -8.83807 -0.0796281 -1258.35
°OH^0 -6.07202 1.00419 -1255.09
°OH^0 -6.50903 5.6102 -1252.78
°OH^0 -6.72191 2.51728 -1231.97
°OH^0 -8.1996 2.50475 -1230.47
°OH^0 -12.9898 3.11646 -1175.04
°OH^0 -10.4223 0.920556 -1141.31
°OH^0 -15.4983 1.54322 -1115.83
°OH^0 -12.5599 -3.92961 -1052.48
°OH^0 -12.0281 -4.54646 -1017.51
°OH^0 -13.4529 -4.86774 -1011
°OH^0 -13.5809 -5.43332 -890.715
°OH^0 -14.8031 -7.58052 -878.161
°OH^0 -13.9623 -8.18025 -881.47
°OH^0 -15.2306 -9.35866 -861.245
°OH^0 -20.21 -8.77458 -854.028
°OH^0 -45.3776 5.54503 -793.618
°OH^0 -59.7598 15.8901 -758.914
°OH^0 -63.4788 18.8623 -745.301
°OH^0 -70.4402 23.414 -742.935
°OH^0 -84.2842 32.0007 -711.788
°OH^0 -109.575 48.3367 -669.762
°OH^0 -124.791 58.0121 -645.072
°OH^0 -220.75 114.392 -509.762
°OH^0 -289.076 161.989 -412.136
°OH^0 -301.28 166.618 -401.98
°OH^0 -508.892 266.785 -474.975
°OH^0 -454.934 249.115 -414.718
°OH^0 -355.074 200.884 -351.322
°OH^0 -305.807 168.871 -396.59
°OH^0 -304.78 169.121 -397.106
°OH^0 -299.385 165.873 -403.764
°OH^0 -272.653 152.338 -434.995
°OH^0 -257.021 141.381 -459.785
°OH^0 -225.465 119.925 -508.695
°OH^0 -222.932 115.151 -510.449
°OH^0 -206.629 104.204 -534.284
°OH^0 -194.702 100.202 -544.54
°OH^0 -190.651 91.5897 -555.643
°OH^0 -183.08 93.0002 -559.913
°OH^0 -184.228 89.8766 -562.724
°OH^0 -177.35 85.9958 -566.258
°OH^0 -175.267 85.9882 -574.264
°OH^0 -173.719 86.4441 -577.486
°OH^0 -168.805 84.5665 -582.779
°OH^0 -168.434 81.4311 -582.757
°OH^0 -168.719 82.6947 -588.591
°OH^0 -157.614 77.1369 -596.12
